Sequela Name,Health State Name,Health State Lay Description,Mean,Lower,Upper
"Congenital heart disease, severe intellectual disability and controlled, medically managed heart failure due to single ventricle and single ventricle pathway heart defects","Congenital heart disease and Intellectual disability / mental retardation, profound and generic uncomplicated disease: worry and daily medication",(combined DW),0.2855210515287021,0.20994826986026968,0.3747252187859616
"Congenital heart disease, severe intellectual disability and controlled, medically managed heart failure due to single ventricle and single ventricle pathway heart defects","Congenital heart disease and Intellectual disability / mental retardation, profound and generic uncomplicated disease: worry and daily medication",(combined DW),0.2855210515287021,0.20994826986026968,0.3747252187859616
Congenital heart disease without heart failure or intellectual disability due to ventricular septal defect and atrial septal defect,Congenital heart disease,(custom DW from MEPS),0.060814388803672036,0.023912576,0.10686210505664342
Asymptomatic ventricular septal defect and atrial septal defect,Asymptomatic,,0,0,0
Congenital heart disease and mild heart failure without intellectual disability due to ventricular septal defect and atrial septal defect,Congenital heart disease and mild heart failure,(combined DW),0.099739118,0.060189492,0.14684012321663623
Congenital heart disease and moderate heart failure without intellectual disability due to ventricular septal defect and atrial septal defect,Congenital heart disease and moderate heart failure,(combined DW),0.12810417897889595,0.084041964,0.17807013611601297
Congenital heart disease and severe heart without intellectual disability due to ventricular septal defect and atrial septal defect,Congenital heart disease and severe heart failure,(combined DW),0.22897576486061003,0.1616926411816148,0.3036321754579779
"Congenital heart disease, borderline intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, borderline intellectual functioning, and mild heart failure",(combined DW),0.10942679289364654,0.068117602,0.15781181399949665
"Congenital heart disease, borderline intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, borderline intellectual functioning, and mild heart failure",(combined DW),0.10942679289364654,0.068117602,0.15781181399949665
"Congenital heart disease, borderline intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, borderline intellectual functioning, and moderate heart failure",(combined DW),0.13748197291201245,0.09219347,0.19029522164014723
"Congenital heart disease, borderline intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, borderline intellectual functioning, and moderate heart failure",(combined DW),0.13748197291201245,0.09219347,0.19029522164014723
"Congenital heart disease, borderline intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease,borderline intellectual functioning, and severe heart failure",(combined DW),0.23727952763371035,0.16894279603050238,0.3132988740389786
"Congenital heart disease, borderline intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease,borderline intellectual functioning, and severe heart failure",(combined DW),0.23727952763371035,0.16894279603050238,0.3132988740389786
"Congenital heart disease, mild intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, mild intellectual disability, and mild heart failure",(combined DW),0.1379545984621979,0.091217411,0.19264140849908945
"Congenital heart disease, mild intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, mild intellectual disability, and mild heart failure",(combined DW),0.1379545984621979,0.091217411,0.19264140849908945
"Congenital heart disease, mild intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, mild intellectual disability, and moderate heart failure",(combined DW),0.16507934217759568,0.11368065096597618,0.22567509577298664
"Congenital heart disease, mild intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, mild intellectual disability, and moderate heart failure",(combined DW),0.16507934217759568,0.11368065096597618,0.22567509577298664
"Congenital heart disease, mild intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, mild intellectual disability, and servere heart failure",(combined DW),0.2615981406655776,0.18935334255594635,0.3405623933779125
"Congenital heart disease, mild intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, mild intellectual disability, and servere heart failure",(combined DW),0.2615981406655776,0.18935334255594635,0.3405623933779125
"Congenital heart disease, moderate intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, moderate intellectual disability, and mild heart failure",(combined DW),0.18964300546632684,0.13183672200763352,0.2561087402444887
"Congenital heart disease, moderate intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, moderate intellectual disability, and mild heart failure",(combined DW),0.18964300546632684,0.13183672200763352,0.2561087402444887
"Congenital heart disease, moderate intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, moderate intellectual disability, and moderate heart failure",(combined DW),0.21507630662873609,0.15261780470137123,0.2854990475753362
"Congenital heart disease, moderate intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, moderate intellectual disability, and moderate heart failure",(combined DW),0.21507630662873609,0.15261780470137123,0.2854990475753362
"Congenital heart disease, moderate intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, moderate intellectual disability, and severe heart failure",(combined DW),0.3055735707379762,0.22310381252764558,0.3957545181696024
"Congenital heart disease, moderate intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, moderate intellectual disability, and severe heart failure",(combined DW),0.3055735707379762,0.22310381252764558,0.3957545181696024
"Congenital heart disease, severe intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, severe intellectual disability, and mild heart failure",(combined DW),0.24366106412591343,0.17632470040706236,0.3187023970735865
"Congenital heart disease, severe intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, severe intellectual disability, and mild heart failure",(combined DW),0.24366106412591343,0.17632470040706236,0.3187023970735865
"Congenital heart disease, severe intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, severe intellectual disability, and moderate heart failure",(combined DW),0.2673221060850756,0.19433353109945503,0.34922583284553815
"Congenital heart disease, severe intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, severe intellectual disability, and moderate heart failure",(combined DW),0.2673221060850756,0.19433353109945503,0.34922583284553815
"Congenital heart disease, severe intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, severe intellectual disability, and severe heart failure",(combined DW),0.3514975891980127,0.25829193951708257,0.45527744210608223
"Congenital heart disease, severe intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, severe intellectual disability, and severe heart failure",(combined DW),0.3514975891980127,0.25829193951708257,0.45527744210608223
"Congenital heart disease, profound intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, profound intellectual disability, and mild heart failure",(combined DW),0.2798891014560051,0.20610745251307405,0.36939869603136144
"Congenital heart disease, profound intellectual disability and mild heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, profound intellectual disability, and mild heart failure",(combined DW),0.2798891014560051,0.20610745251307405,0.36939869603136144
"Congenital heart disease, profound intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, profound intellectual disability, and moderate heart failure",(combined DW),0.30237079963526636,0.22193505298723284,0.3951401548422303
"Congenital heart disease, profound intellectual disability and moderate heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, profound intellectual disability, and moderate heart failure",(combined DW),0.30237079963526636,0.22193505298723284,0.3951401548422303
"Congenital heart disease, profound intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, profound intellectual disability, and severe heart failure",(combined DW),0.38232698643035146,0.2821088612082098,0.4946247851001202
"Congenital heart disease, profound intellectual disability and severe heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease, profound intellectual disability, and severe heart failure",(combined DW),0.38232698643035146,0.2821088612082098,0.4946247851001202
Congenital heart disease and borderline intellectual disability without heart failure due to ventricular septal defect and atrial septal defect,Congenital heart disease and borderline intellectual functioning,(combined DW),0.070950114,0.033402817,0.11693844480524732
Congenital heart disease and mild intellectual disability without heart failure due to ventricular septal defect and atrial septal defect,"Congenital heart disease and Intellectual disability / mental retardation, mild",(combined DW),0.10076187530593421,0.060740628,0.14900305077601003
Congenital heart disease and moderate intellectual disability without heart failure due to ventricular septal defect and atrial septal defect,"Congenital heart disease and Intellectual disability / mental retardation, moderate",(combined DW),0.15473785558450698,0.10466150004493623,0.2109745691139123
Congenital heart disease and severe intellectual disability without heart failure due to ventricular septal defect and atrial septal defect,"Congenital heart disease and Intellectual disability / mental retardation, severe",(combined DW),0.21112984364049134,0.14829522030684802,0.2805069978437904
Congenital heart disease and profound intellectual disability without heart failure due to ventricular septal defect and atrial septal defect,"Congenital heart disease and Intellectual disability / mental retardation, profound",(combined DW),0.24892837420284714,0.1758778947091583,0.32768477011460023
"Congenital heart disease and controlled, medically managed heart failure without intellectual disability due to ventricular septal defect and atrial septal defect",Congenital heart disease and generic uncomplicated disease: worry and daily medication,(combined DW),0.10683962207452019,0.066589325,0.15570243501491354
"Congenital heart disease, borderline intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect",Congenital heart disease and borderline intellectual functioning and generic uncomplicated disease: worry and daily medication,(combined DW),0.11644844743220681,0.074250464,0.16884476093556708
"Congenital heart disease, borderline intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect",Congenital heart disease and borderline intellectual functioning and generic uncomplicated disease: worry and daily medication,(combined DW),0.11644844743220681,0.074250464,0.16884476093556708
"Congenital heart disease, mild intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, mild and generic uncomplicated disease: worry and daily medication",(combined DW),0.14474289612401126,0.097638491,0.20032525464254708
"Congenital heart disease, mild intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, mild and generic uncomplicated disease: worry and daily medication",(combined DW),0.14474289612401126,0.097638491,0.20032525464254708
"Congenital heart disease, moderate intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, moderate and generic uncomplicated disease: worry and daily medication",(combined DW),0.19601016882700878,0.1373037953455077,0.26361965175409985
"Congenital heart disease, moderate intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, moderate and generic uncomplicated disease: worry and daily medication",(combined DW),0.19601016882700878,0.1373037953455077,0.26361965175409985
"Congenital heart disease, profound intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, severe and generic uncomplicated disease: worry and daily medication",(combined DW),0.24958788798433057,0.17813894687147938,0.3259545148030803
"Congenital heart disease, profound intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, severe and generic uncomplicated disease: worry and daily medication",(combined DW),0.24958788798433057,0.17813894687147938,0.3259545148030803
"Congenital heart disease, severe intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, profound and generic uncomplicated disease: worry and daily medication",(combined DW),0.2855210515287021,0.20994826986026968,0.3747252187859616
"Congenital heart disease, severe intellectual disability and controlled, medically managed heart failure due to ventricular septal defect and atrial septal defect","Congenital heart disease and Intellectual disability / mental retardation, profound and generic uncomplicated disease: worry and daily medication",(combined DW),0.2855210515287021,0.20994826986026968,0.3747252187859616
Disfigurement level 1 due to orofacial clefts,"Disfigurement, level 1","has a slight, visible physical deformity that others notice, which causes some worry and discomfort.",0.011016252399999999,0.005239763,0.020619542499999997
Disfigurement level 2 due to orofacial clefts,"Disfigurement, level 2","has a visible physical deformity that causes others to stare and comment. As a result, the person is worried and has trouble sleeping and concentrating.",0.066991754,0.04441772,0.095900522
Disfigurement level 2 and speech problems due to orofacial clefts,Speech problems with disfigurement level 2,(combined DW),0.11453832471488892,0.075532964,0.16446567367732673
Mild dementia due to Down syndrome,"Dementia, mild","has some trouble remembering recent events, and finds it hard to concentrate and make decisions and plans.",0.069140863,0.045942015,0.098852455
Moderate dementia due to Down syndrome,"Dementia, moderate","has memory problems and confusion, feels disoriented, at times hears voices that are not real, and needs help with some daily activities.",0.3768942742999996,0.25230419249999997,0.50846593
Severe dementia due to Down syndrome,"Dementia, severe",has complete memory loss; no longer recognizes close family members; and requires help with all daily activities.,0.44857371100000043,0.30386179999999996,0.594571743
Borderline intellectual disability due to Down syndrome,Borderline intellectual functioning,"is slow in learning at school. As an adult, the person has some difficulty doing complex or unfamiliar tasks but otherwise functions independently.",0.010793008600000013,0.00519012,0.020235399999999994
Mild intellectual disability due to Down syndrome,"Intellectual disability / mental retardation, mild","has low intelligence and is slow in learning at school. As an adult, the person can live independently, but often needs help to raise children and can only work at simple supervised jobs.",0.042540580199999976,0.025978245,0.06445393
Moderate intellectual disability due to Down syndrome,"Intellectual disability / mental retardation, moderate","has low intelligence, and is slow in learning to speak and to do even simple tasks. As an adult, the person requires a lot of support to live independently and raise children. The person can only work at the simplest supervised jobs.",0.10002086819999986,0.066049518,0.141748748
Severe intellectual disability due to Down syndrome,"Intellectual disability / mental retardation, severe","has very low intelligence and cannot speak more than a few words, needs constant supervision and help with most daily activities, and can do only the simplest tasks.",0.1600574337000003,0.10706218499999999,0.226226345
Profound intellectual disability due to Down syndrome,"Intellectual disability / mental retardation, profound","has very low intelligence, has almost no language, and does not understand even the most basic requests or instructions. The person requires constant supervision and help for all activities.",0.20030707170000003,0.133257013,0.282521015
Isolated congenital heart disease due to Down syndrome,Congenital heart disease,(custom DW from MEPS),0.060814388803672036,0.023912576,0.10686210505664342
Asymptomatic Down syndrome,Asymptomatic,,0,0,0
Borderline intellectual disability with congenital heart disease due to Down syndrome,Borderline intellectual disability with congenital heart disease,(combined DW),0.070950114,0.033402817,0.11693844480524732
Mild intellectual disability with congenital heart disease due to Down syndrome,Mild intellectual disability with congenital heart disease,(combined DW),0.10076187530593421,0.060740628,0.14900305077601003
Moderate intellectual disability with congenital heart disease due to Down syndrome,Moderate intellectual disability with congenital heart disease,(combined DW),0.15473785558450698,0.10466150004493623,0.2109745691139123
Severe intellectual disability with congenital heart disease due to Down syndrome,Severe intellectual disability with congenital heart disease,(combined DW),0.21112984364049134,0.14829522030684802,0.2805069978437904
Profound intellectual disability with congenital heart disease due to Down syndrome,Profound intellectual disability with congenital heart disease,(combined DW),0.24892837420284714,0.1758778947091583,0.32768477011460023
Congenital heart disease and mild dementia due to Down syndrome,Congenital heart disease and mild dementia,(combined DW),0.12574386464737838,0.081342641,0.17557985958670302
Congenital heart disease and moderate dementia due to Down syndrome,Congenital heart disease and moderate dementia,(combined DW),0.41476568303046646,0.2940054443035117,0.5467983525966603
Congenital heart disease and severe dementia due to Down syndrome,Congenital heart disease and severe dementia,(combined DW),0.48208851600751107,0.3422848449643459,0.6201405277467181
"Borderline intellectual disability, mild dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, mild dementia, borderline intellectual disability",(combined DW),0.1351466911115754,0.089834578,0.1876701051735246
"Mild intellectual disability, mild dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, mild dementia, mild intellectual disability",(combined DW),0.162822058,0.11229152610951448,0.22041048882904218
"Moderate intellectual disability, mild dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, mild dementia, moderate intellectual disability",(combined DW),0.21296085644089185,0.15045270785847295,0.2821980517570739
"Severe intellectual disability, mild dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, mild dementia, severe intellectual disability",(combined DW),0.26535696887874893,0.1916092736068076,0.34586471560270526
"Profound intellectual disability, mild dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, mild dementia, profound intellectual disability",(combined DW),0.30050646937271314,0.22165603255080124,0.3920975081247422
"Borderline intellectual disability, moderate dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, moderate dementia, borderline intellectual disability",(combined DW),0.4211238532507599,0.30297298327583305,0.5495400652268614
"Mild intellectual disability, moderate dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, moderate dementia, mild intellectual disability",(combined DW),0.4394723020166215,0.32266813779368847,0.5685910667371457
"Moderate intellectual disability, moderate dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, moderate dementia, moderate intellectual disability",(combined DW),0.472452105,0.34963101913566696,0.6080757831870097
"Severe intellectual disability, moderate dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, moderate dementia, severe intellectual disability",(combined DW),0.5068189730049378,0.3771462570891964,0.6421876693292078
"Profound intellectual disability, moderate dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, moderate dementia, profound intellectual disability",(combined DW),0.5298820342023112,0.3925570748900068,0.665826321
"Borderline intellectual disability, severe dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, severe dementia, borderline intellectual disability",(combined DW),0.48774426430348045,0.3502971334975943,0.6243252419481906
"Mild intellectual disability, severe dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, severe dementia, mild intellectual disability",(combined DW),0.503948791,0.3682450070090445,0.6411529685950207
"Moderate intellectual disability, severe dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, severe dementia, moderate intellectual disability",(combined DW),0.5329896425275438,0.39585458638331716,0.6715365194524808
"Severe intellectual disability, severe dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, severe dementia, severe intellectual disability",(combined DW),0.5632182207026833,0.4193748484843096,0.704481909
"Profound intellectual disability, severe dementia, and congenital heart disease due to Down syndrome","Congenital heart disease, severe dementia, profound intellectual disability",(combined DW),0.5835042611205442,0.4358879352314627,0.7230591409661393
Borderline intellectual disability and mild dementia due to Down syndrome,"Mild dementia, borderline intellectual disability",(combined DW),0.079153376,0.051326978541250005,0.11537465869632972
Mild intellectual disability and mild dementia due to Down syndrome,"Mild dementia, mild intellectual disability",(combined DW),0.108625642,0.071254041,0.1587402723527134
Moderate intellectual disability and mild dementia due to Down syndrome,"Mild dementia, moderate intellectual disability",(combined DW),0.16201920845315104,0.109968876,0.22232452732324523
Severe intellectual disability and mild dementia due to Down syndrome,"Mild dementia, severe intellectual disability",(combined DW),0.21780139787044442,0.1492143981546999,0.298545297
Profound intellectual disability and mild dementia due to Down syndrome,"Mild dementia, profound intellectual disability",(combined DW),0.25522993143955086,0.17816860891744798,0.34556846933436175
Borderline intellectual disability and moderate dementia due to Down syndrome,"Moderate dementia, borderline intellectual disability",(combined DW),0.38366445671530297,0.2617038000609632,0.5170586990790866
Mild intellectual disability and moderate dementia due to Down syndrome,"Moderate dementia, mild intellectual disability",(combined DW),0.4032038322756004,0.28076414740856426,0.5358216556779359
Moderate intellectual disability and moderate dementia due to Down syndrome,"Moderate dementia, moderate intellectual disability",(combined DW),0.438323508,0.3106760781761664,0.5761957505978894
Severe intellectual disability and moderate dementia due to Down syndrome,"Moderate dementia, severe intellectual disability",(combined DW),0.4749112658822189,0.340374736,0.6144915317542323
Profound intellectual disability and moderate dementia due to Down syndrome,"Moderate dementia, profound intellectual disability",(combined DW),0.4994705455221996,0.3578481321201966,0.6445907843550812
Borderline intellectual disability and severe dementia due to Down syndrome,"Severe dementia, borderline intellectual disability",(combined DW),0.45459586438245186,0.31567684908532945,0.597243633
Mild intellectual disability and severe dementia due to Down syndrome,"Severe dementia, mild intellectual disability",(combined DW),0.4718521727605894,0.3320848001986848,0.614820083
Moderate intellectual disability and severe dementia due to Down syndrome,"Severe dementia, moderate intellectual disability",(combined DW),0.5027774423068757,0.35470361617885826,0.6455883702727315
Severe intellectual disability and severe dementia due to Down syndrome,"Severe dementia, severe intellectual disability",(combined DW),0.5349603470037761,0.384189123,0.6809596362369199
Profound intellectual disability and severe dementia due to Down syndrome,"Severe dementia, profound intellectual disability",(combined DW),0.5565622977813939,0.4006401946345019,0.7033872143128922
Primary infertility due to Turner syndrome,"Infertility, primary","wants to have a child and has a fertile partner, but the couple cannot conceive.",0.007564045,0.003335558,0.015242128
Congenital heart disease due to Turner syndrome,Congenital heart disease,(custom DW from MEPS),0.060814388803672036,0.023912576,0.10686210505664342
Congenital heart disease with infertility due to Turner syndrome,Congenital heart disease with primary infertility,(combined DW),0.067917298,0.030526761698231687,0.11355281116427737
Asymptomatic Turner syndrome,Asymptomatic,,0,0,0
Primary infertility due to Klinefelter syndrome,"Infertility, primary","wants to have a child and has a fertile partner, but the couple cannot conceive.",0.007564045,0.003335558,0.015242128
Borderline intellectual disability due to Klinefelter syndrome,Borderline intellectual functioning,"is slow in learning at school. As an adult, the person has some difficulty doing complex or unfamiliar tasks but otherwise functions independently.",0.010793008600000013,0.00519012,0.020235399999999994
Mild intellectual disability due to Klinefelter syndrome,"Intellectual disability / mental retardation, mild","has low intelligence and is slow in learning at school. As an adult, the person can live independently, but often needs help to raise children and can only work at simple supervised jobs.",0.042540580199999976,0.025978245,0.06445393
Mild intellectual disability with infertility due to Klinefelter syndrome,Mild intellectual disability with primary infertility,(combined DW),0.049760053,0.029763149201209496,0.07797135
Mild intellectual disability with infertility due to Klinefelter syndrome,Mild intellectual disability with primary infertility,(combined DW),0.049760053,0.029763149201209496,0.07797135
Borderline intellectual disability with infertility due to Klinefelter syndrome,Borderline intellectual disability with primary infertility,(combined DW),0.018263435671318207,0.00866856,0.034400841
Borderline intellectual disability with infertility due to Klinefelter syndrome,Borderline intellectual disability with primary infertility,(combined DW),0.018263435671318207,0.00866856,0.034400841
Asymptomatic Klinefelter syndrome,Asymptomatic,,0,0,0
Mild dementia due to other chromosomal abnormalities,"Dementia, mild","has some trouble remembering recent events, and finds it hard to concentrate and make decisions and plans.",0.069140863,0.045942015,0.098852455
Moderate dementia due to other chromosomal abnormalities,"Dementia, moderate","has memory problems and confusion, feels disoriented, at times hears voices that are not real, and needs help with some daily activities.",0.3768942742999996,0.25230419249999997,0.50846593
Severe dementia due to other chromosomal abnormalities,"Dementia, severe",has complete memory loss; no longer recognizes close family members; and requires help with all daily activities.,0.44857371100000043,0.30386179999999996,0.594571743
Borderline intellectual disability due to other chromosomal abnormalities,Borderline intellectual functioning,"is slow in learning at school. As an adult, the person has some difficulty doing complex or unfamiliar tasks but otherwise functions independently.",0.010793008600000013,0.00519012,0.020235399999999994
Mild intellectual disability due to other chromosomal abnormalities,"Intellectual disability / mental retardation, mild","has low intelligence and is slow in learning at school. As an adult, the person can live independently, but often needs help to raise children and can only work at simple supervised jobs.",0.042540580199999976,0.025978245,0.06445393
Moderate intellectual disability due to other chromosomal abnormalities,"Intellectual disability / mental retardation, moderate","has low intelligence, and is slow in learning to speak and to do even simple tasks. As an adult, the person requires a lot of support to live independently and raise children. The person can only work at the simplest supervised jobs.",0.10002086819999986,0.066049518,0.141748748
Severe intellectual disability due to other chromosomal abnormalities,"Intellectual disability / mental retardation, severe","has very low intelligence and cannot speak more than a few words, needs constant supervision and help with most daily activities, and can do only the simplest tasks.",0.1600574337000003,0.10706218499999999,0.226226345
Profound intellectual disability due to other chromosomal abnormalities,"Intellectual disability / mental retardation, profound","has very low intelligence, has almost no language, and does not understand even the most basic requests or instructions. The person requires constant supervision and help for all activities.",0.20030707170000003,0.133257013,0.282521015
Severe motor and cognitive impairment due to Edward Syndrome or Patau Syndrome,"Motor plus cognitive impairments, severe","cannot move around without help, and cannot lift or hold objects, get dressed or sit upright. The person also has very low intelligence, speaks few words, and needs constant supervision and help with all daily activities.",0.5416677713000005,0.37403827749999996,0.702242795
Isolated congenital heart disease due to other chromosomal abnormalities,Congenital heart disease,(custom DW from MEPS),0.060814388803672036,0.023912576,0.10686210505664342
Asymptomatic other chromosomal abnormalities,Asymptomatic,,0,0,0
Borderline intellectual disability with congenital heart disease due to other chromosomal abnormalities,Borderline intellectual disability with congenital heart disease,(combined DW),0.070950114,0.033402817,0.11693844480524732
Mild intellectual disability with congenital heart disease due to other chromosomal abnormalities,Mild intellectual disability with congenital heart disease,(combined DW),0.10076187530593421,0.060740628,0.14900305077601003
Moderate intellectual disability with congenital heart disease due to other chromosomal abnormalities,Moderate intellectual disability with congenital heart disease,(combined DW),0.15473785558450698,0.10466150004493623,0.2109745691139123
Severe intellectual disability with congenital heart disease due to other chromosomal abnormalities,Severe intellectual disability with congenital heart disease,(combined DW),0.21112984364049134,0.14829522030684802,0.2805069978437904
Profound intellectual disability with congenital heart disease due to other chromosomal abnormalities,Profound intellectual disability with congenital heart disease,(combined DW),0.24892837420284714,0.1758778947091583,0.32768477011460023
Congenital heart disease and mild dementia due to other chromosomal abnormalities,Congenital heart disease and mild dementia,(combined DW),0.12574386464737838,0.081342641,0.17557985958670302
Congenital heart disease and moderate dementia due to other chromosomal abnormalities,Congenital heart disease and moderate dementia,(combined DW),0.41476568303046646,0.2940054443035117,0.5467983525966603
Congenital heart disease and severe dementia due to other chromosomal abnormalities,Congenital heart disease and severe dementia,(combined DW),0.48208851600751107,0.3422848449643459,0.6201405277467181
"Borderline intellectual disability, mild dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, mild dementia, borderline intellectual disability",(combined DW),0.1351466911115754,0.089834578,0.1876701051735246
"Mild intellectual disability, mild dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, mild dementia, mild intellectual disability",(combined DW),0.162822058,0.11229152610951448,0.22041048882904218
"Moderate intellectual disability, mild dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, mild dementia, moderate intellectual disability",(combined DW),0.21296085644089185,0.15045270785847295,0.2821980517570739
"Severe intellectual disability, mild dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, mild dementia, severe intellectual disability",(combined DW),0.26535696887874893,0.1916092736068076,0.34586471560270526
"Profound intellectual disability, mild dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, mild dementia, profound intellectual disability",(combined DW),0.30050646937271314,0.22165603255080124,0.3920975081247422
"Borderline intellectual disability, moderate dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, moderate dementia, borderline intellectual disability",(combined DW),0.4211238532507599,0.30297298327583305,0.5495400652268614
"Mild intellectual disability, moderate dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, moderate dementia, mild intellectual disability",(combined DW),0.4394723020166215,0.32266813779368847,0.5685910667371457
"Moderate intellectual disability, moderate dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, moderate dementia, moderate intellectual disability",(combined DW),0.472452105,0.34963101913566696,0.6080757831870097
"Severe intellectual disability, moderate dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, moderate dementia, severe intellectual disability",(combined DW),0.5068189730049378,0.3771462570891964,0.6421876693292078
"Profound intellectual disability, moderate dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, moderate dementia, profound intellectual disability",(combined DW),0.5298820342023112,0.3925570748900068,0.665826321
"Borderline intellectual disability, severe dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, severe dementia, borderline intellectual disability",(combined DW),0.48774426430348045,0.3502971334975943,0.6243252419481906
"Mild intellectual disability, severe dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, severe dementia, mild intellectual disability",(combined DW),0.503948791,0.3682450070090445,0.6411529685950207
"Moderate intellectual disability, severe dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, severe dementia, moderate intellectual disability",(combined DW),0.5329896425275438,0.39585458638331716,0.6715365194524808
"Severe intellectual disability, severe dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, severe dementia, severe intellectual disability",(combined DW),0.5632182207026833,0.4193748484843096,0.704481909
"Profound intellectual disability, severe dementia, and congenital heart disease due to other chromosomal abnormalities","Congenital heart disease, severe dementia, profound intellectual disability",(combined DW),0.5835042611205442,0.4358879352314627,0.7230591409661393
Borderline intellectual disability and mild dementia due to other chromosomal abnormalities,"Mild dementia, borderline intellectual disability",(combined DW),0.079153376,0.051326978541250005,0.11537465869632972
